ConnectorChannelNum,DeviceChannelNum,PackageID,SiteOrientationNum
156,31,18,22
156,26,19,20
156,23,20,24
156,19,21,21
156,32,22,17
156,28,23,23
156,24,24,19
156,20,25,26
156,30,26,30
156,21,27,28
156,17,28,32
156,27,29,29
156,29,30,25
156,18,31,31
156,22,32,27
157,8,15,12
157,12,16,10
157,25,17,17
157,31,18,19
157,26,19,21
157,23,20,23
157,19,21,24
157,32,22,22
157,28,23,20
157,24,24,18
157,20,25,25
157,30,26,27
157,21,27,29
157,17,28,31
157,27,29,32
157,29,30,30
157,18,31,28
157,22,32,26
157,7,1,1
157,3,2,3
157,16,3,5
157,10,4,7
157,14,5,8
157,4,6,6
157,1,7,4
157,5,8,2
157,15,9,9
157,9,10,11
157,13,11,13
157,2,12,15
157,6,13,16
157,11,14,14
158,7,1,2
158,3,2,4
158,16,3,1
158,10,4,3
158,14,5,6
158,4,6,8
158,1,7,5
158,5,8,7
158,15,9,10
158,9,10,12
158,13,11,9
158,2,12,11
158,6,13,14
158,11,14,16
158,8,15,13
158,12,16,15
158,25,17,18
158,31,18,20
158,26,19,17
158,23,20,19
158,19,21,22
158,32,22,24
158,28,23,21
158,24,24,23
158,20,25,26
158,30,26,28
158,21,27,25
158,17,28,27
158,27,29,30
158,29,30,32
158,18,31,29
158,22,32,31
159,7,1,1
159,3,2,3
159,16,3,4
159,10,4,2
159,14,5,5
159,4,6,7
159,1,7,8
159,5,8,6
159,15,9,9
159,9,10,11
159,13,11,12
159,2,12,10
159,6,13,13
159,11,14,15
159,8,15,16
159,12,16,14
159,25,17,17
159,31,18,19
159,26,19,20
159,23,20,18
159,19,21,21
159,32,22,23
159,28,23,24
159,24,24,22
159,20,25,25
159,30,26,27
159,21,27,28
159,17,28,26
159,27,29,29
159,29,30,31
159,18,31,32
159,22,32,30
160,1,7,7
160,2,11,11
160,3,15,15
160,4,2,2
160,5,6,6
160,6,12,12
160,7,14,14
160,8,3,3
160,9,13,13
160,10,1,1
160,11,4,4
160,12,16,16
160,13,10,10
160,14,8,8
160,15,5,5
160,16,9,9
161,18,12,10
161,17,16,15
161,19,57,64
161,20,5,1
161,22,4,2
161,21,8,7
161,23,49,56
161,26,13,9
161,25,58,62
161,27,15,13
161,28,50,54
161,30,6,3
161,29,59,60
161,31,7,5
161,32,51,52
161,24,14,11
161,7,19,20
161,15,46,43
161,6,25,32
161,8,41,48
161,3,18,22
161,5,40,39
161,2,24,23
161,4,47,45
161,16,17,24
161,1,33,40
161,13,39,37
161,14,42,46
161,12,23,21
161,11,35,36
161,9,45,41
161,10,48,47
161,41,9,16
161,42,53,49
161,44,62,59
161,43,2,6
161,45,1,8
161,46,61,57
161,48,54,51
161,33,10,14
161,34,63,61
161,36,52,50
161,35,55,53
161,37,3,4
161,38,64,63
161,40,60,58
161,39,56,55
161,47,11,12
161,64,31,29
161,56,44,42
161,61,29,25
161,63,30,27
161,60,22,19
161,62,38,35
161,57,28,26
161,59,32,31
161,55,21,17
161,58,43,44
161,54,36,34
161,53,26,30
161,51,27,28
161,52,37,33
161,50,34,38
161,49,20,18
162,7,1,15
162,6,2,13
162,3,3,11
162,2,4,9
162,8,5,7
162,5,6,5
162,4,7,3
162,1,8,1
162,16,9,31
162,13,10,29
162,12,11,27
162,9,12,25
162,10,13,23
162,11,14,21
162,14,15,19
162,15,16,17
162,21,17,18
162,24,18,20
162,20,19,22
162,17,20,24
162,18,21,26
162,19,22,28
162,22,23,30
162,23,24,32
162,26,25,2
162,27,26,4
162,30,27,6
162,31,28,8
162,25,29,10
162,28,30,12
162,29,31,14
162,32,32,16
163,7,1,2
163,6,2,4
163,3,3,6
163,2,4,8
163,8,5,7
163,5,6,5
163,4,7,3
163,1,8,1
163,16,9,10
163,13,10,12
163,12,11,14
163,9,12,16
163,10,13,15
163,11,14,13
163,14,15,11
163,15,16,9
163,21,17,18
163,24,18,20
163,20,19,22
163,17,20,24
163,18,21,23
163,19,22,21
163,22,23,19
163,23,24,17
163,26,25,26
163,27,26,28
163,30,27,30
163,31,28,32
163,25,29,31
163,28,30,29
163,29,31,27
163,32,32,25
164,8,8,1
164,25,25,2
164,7,7,3
164,26,26,4
164,6,6,5
164,27,27,6
164,5,5,7
164,28,28,8
164,4,4,9
164,29,29,10
164,3,3,11
164,30,30,12
164,2,2,13
164,31,31,14
164,1,1,15
164,32,32,16
164,16,16,17
164,17,17,18
164,15,15,19
164,18,18,20
164,14,14,21
164,19,19,22
164,13,13,23
164,20,20,24
164,12,12,25
164,21,21,26
164,11,11,27
164,22,22,28
164,10,10,29
164,23,23,30
164,9,9,31
164,24,24,32
165,8,8,1
165,1,1,2
165,7,7,3
165,2,2,4
165,6,6,5
165,3,3,6
165,5,5,7
165,4,4,8
165,16,16,9
165,9,9,10
165,15,15,11
165,10,10,12
165,14,14,13
165,11,11,14
165,13,13,15
165,12,12,16
165,24,24,17
165,17,17,18
165,23,23,19
165,18,18,20
165,22,22,21
165,19,19,22
165,21,21,23
165,20,20,24
165,32,32,25
165,25,25,26
165,31,31,27
165,26,26,28
165,30,30,29
165,27,27,30
165,29,29,31
165,28,28,32
166,42,1,1
166,31,2,2
166,39,3,3
166,30,4,4
166,38,5,5
166,27,6,6
166,35,7,7
166,26,8,8
166,34,9,9
166,21,10,10
166,48,11,11
166,20,12,12
166,45,13,13
166,17,14,14
166,44,15,15
166,32,16,16
166,41,17,17
166,29,18,18
166,18,19,19
166,19,20,20
166,22,21,21
166,23,22,22
166,25,23,23
166,28,24,24
166,37,25,25
166,40,26,26
166,47,27,27
166,56,28,28
166,63,29,29
166,62,30,30
166,3,31,31
166,2,32,32
166,16,33,33
166,13,34,34
166,12,35,35
166,9,36,36
166,6,37,37
166,50,38,38
166,7,39,39
166,51,40,40
166,10,41,41
166,54,42,42
166,11,43,43
166,55,44,44
166,14,45,45
166,57,46,46
166,1,47,47
166,60,48,48
166,4,49,49
166,61,50,50
166,5,51,51
166,64,52,52
166,8,53,53
166,49,54,54
167,42,1,1
167,31,2,2
167,39,3,3
167,30,4,4
167,38,5,5
167,27,6,6
167,35,7,7
167,26,8,8
167,34,9,9
167,21,10,10
167,48,11,11
167,20,12,12
167,45,13,13
167,17,14,14
167,44,15,15
167,32,16,16
167,41,17,17
167,29,18,18
167,18,19,19
167,19,20,20
167,22,21,21
167,23,22,22
167,25,23,23
167,28,24,24
167,37,25,25
167,40,26,26
167,47,27,27
167,56,28,28
167,63,29,29
167,62,30,30
167,3,31,31
167,2,32,32
167,16,33,33
167,13,34,34
167,12,35,35
167,9,36,36
167,6,37,37
167,50,38,38
167,7,39,39
167,51,40,40
167,10,41,41
167,54,42,42
167,11,43,43
167,55,44,44
167,14,45,45
167,57,46,46
167,1,47,47
167,60,48,48
167,4,49,49
167,61,50,50
167,5,51,51
167,64,52,52
167,8,53,53
167,49,54,54
168,1,47,47
168,2,32,32
168,3,31,31
168,4,49,49
168,5,51,51
168,6,37,37
168,7,39,39
168,8,53,53
168,9,36,36
168,10,41,41
168,11,43,43
168,12,35,35
168,13,34,34
168,14,45,45
168,16,33,33
168,17,14,14
168,18,19,19
168,19,20,20
168,20,12,12
168,21,10,10
168,22,21,21
168,23,22,22
168,25,23,23
168,26,8,8
168,27,6,6
168,28,24,24
168,29,18,18
168,30,4,4
168,31,2,2
168,32,16,16
168,34,9,9
168,35,7,7
168,37,25,25
168,38,5,5
168,39,3,3
168,40,26,26
168,41,17,17
168,42,1,1
168,44,15,15
168,45,13,13
168,47,27,27
168,48,11,11
168,49,54,54
168,50,38,38
168,51,40,40
168,54,42,42
168,55,44,44
168,56,28,28
168,57,46,46
168,60,48,48
168,61,50,50
168,62,30,30
168,63,29,29
168,64,52,52
169,1,47,47
169,2,32,32
169,3,31,31
169,4,49,49
169,5,51,51
169,6,37,37
169,7,39,39
169,8,53,53
169,9,36,36
169,10,41,41
169,11,43,43
169,12,35,35
169,13,34,34
169,14,45,45
169,16,33,33
169,17,14,14
169,18,19,19
169,19,20,20
169,20,12,12
169,21,10,10
169,22,21,21
169,23,22,22
169,25,23,23
169,26,8,8
169,27,6,6
169,28,24,24
169,29,18,18
169,30,4,4
169,31,2,2
169,32,16,16
169,34,9,9
169,35,7,7
169,37,25,25
169,38,5,5
169,39,3,3
169,40,26,26
169,41,17,17
169,42,1,1
169,44,15,15
169,45,13,13
169,47,27,27
169,48,11,11
169,49,54,54
169,50,38,38
169,51,40,40
169,54,42,42
169,55,44,44
169,56,28,28
169,57,46,46
169,60,48,48
169,61,50,50
169,62,30,30
169,63,29,29
169,64,52,52
170,1,47,47
170,2,32,32
170,3,31,31
170,4,49,49
170,5,51,51
170,6,37,37
170,7,39,39
170,8,53,53
170,9,36,36
170,10,41,41
170,11,43,43
170,12,35,35
170,13,34,34
170,14,45,45
170,16,33,33
170,17,14,14
170,18,19,19
170,19,20,20
170,20,12,12
170,21,10,10
170,22,21,21
170,23,22,22
170,25,23,23
170,26,8,8
170,27,6,6
170,28,24,24
170,29,18,18
170,30,4,4
170,31,2,2
170,32,16,16
170,34,9,9
170,35,7,7
170,37,25,25
170,38,5,5
170,39,3,3
170,40,26,26
170,41,17,17
170,42,1,1
170,44,15,15
170,45,13,13
170,47,27,27
170,48,11,11
170,49,54,54
170,50,38,38
170,51,40,40
170,54,42,42
170,55,44,44
170,56,28,28
170,57,46,46
170,60,48,48
170,61,50,50
170,62,30,30
170,63,29,29
170,64,52,52
172,1,3,5
172,2,15,4
172,3,11,12
172,4,6,11
172,5,2,3
172,6,16,2
172,7,12,10
172,8,5,9
172,9,13,8
172,10,8,15
172,11,4,7
172,12,9,16
172,13,14,6
172,14,7,13
172,15,1,1
172,16,10,14
173,13,1,1
173,12,2,3
173,16,3,5
173,9,4,7
173,2,5,8
173,10,6,6
173,3,7,4
173,14,8,2
173,6,9,9
173,4,10,11
173,7,11,13
173,8,12,15
173,11,13,16
173,1,14,14
173,5,15,12
173,15,16,10
173,24,17,17
173,30,18,19
173,26,19,21
173,20,20,23
173,31,21,24
173,21,22,22
173,27,23,20
173,18,24,18
173,17,25,25
173,22,26,27
173,19,27,29
173,25,28,31
173,23,29,32
173,29,30,30
173,28,31,28
173,32,32,26
174,7,1,1
174,3,2,3
174,16,3,5
174,10,4,7
174,14,5,8
174,4,6,6
174,6,7,4
174,2,8,2
174,13,9,9
174,11,10,11
174,1,11,13
174,5,12,15
174,15,13,16
174,9,14,14
174,8,15,12
174,12,16,10
174,18,17,17
174,24,18,19
174,19,19,21
174,31,20,23
174,27,21,24
174,21,22,22
174,17,23,20
174,23,24,18
174,28,25,25
174,32,26,27
174,30,27,29
174,26,28,31
174,20,29,32
174,22,30,30
174,25,31,28
174,29,32,26
178,9,5,1
178,12,4,2
178,16,6,3
178,1,3,4
178,4,7,5
178,14,2,6
178,3,8,7
178,8,1,8
178,2,13,9
178,63,12,10
178,59,14,11
178,13,11,12
178,6,15,13
178,7,10,14
178,53,16,15
178,10,9,16
178,58,21,17
178,51,20,18
178,60,22,19
178,62,19,20
178,52,23,21
178,49,18,22
178,64,24,23
178,56,17,24
178,55,29,25
178,57,28,26
178,5,30,27
178,61,27,28
178,15,31,29
178,54,26,30
178,11,32,31
178,50,25,32
178,34,37,33
178,48,36,34
178,38,38,35
178,30,35,36
178,45,39,37
178,24,34,38
178,41,40,39
178,20,33,40
178,44,45,41
178,33,44,42
178,37,46,43
178,35,43,44
178,42,47,45
178,43,42,46
178,47,48,47
178,39,41,48
178,40,53,49
178,25,52,50
178,22,54,51
178,36,51,52
178,32,55,53
178,29,50,54
178,17,56,55
178,46,49,56
178,19,61,57
178,18,60,58
178,26,62,59
178,23,59,60
178,21,63,61
178,27,58,62
178,31,64,63
178,28,57,64
179,15,1,1
179,5,2,3
179,2,3,5
179,6,4,7
179,7,5,8
179,3,6,6
179,4,7,4
179,8,8,2
181,18,1,1
181,17,32,2
181,19,57,48
181,20,14,27
181,22,16,31
181,21,8,15
181,23,33,33
181,26,3,5
181,25,55,52
181,27,31,4
181,28,34,35
181,30,12,23
181,29,53,56
181,31,10,19
181,32,35,37
181,24,30,6
181,7,9,17
181,15,56,50
181,6,29,8
181,8,42,51
181,3,7,13
181,5,36,39
181,2,23,20
181,4,58,46
181,16,5,9
181,1,54,54
181,13,38,43
181,14,44,55
181,12,21,24
181,11,37,41
181,9,52,58
181,10,60,42
181,41,6,11
181,42,64,34
181,44,47,61
181,43,20,26
181,45,22,22
181,46,49,64
181,48,63,36
181,33,4,7
181,34,45,57
181,36,62,38
181,35,61,40
181,37,18,30
181,38,43,53
181,40,51,60
181,39,59,44
181,47,2,3
181,64,19,28
181,56,50,62
181,61,24,18
181,63,28,10
181,60,17,32
181,62,39,45
181,57,25,16
181,59,11,21
181,55,15,29
181,58,48,63
181,54,41,49
181,53,27,12
181,51,26,14
181,52,40,47
181,50,46,59
181,49,13,25
191,2,7,7
191,3,4,4
191,4,1,1
191,5,25,25
191,6,9,9
191,7,6,6
191,10,3,3
191,11,27,27
191,13,5,5
191,15,26,26
191,16,2,2
191,17,52,52
191,20,28,28
191,22,50,50
191,23,53,53
191,24,29,29
191,25,48,48
191,27,54,54
191,28,51,51
191,29,46,46
191,30,30,30
191,32,49,49
191,33,40,40
191,34,32,32
191,35,35,35
191,36,45,45
191,37,42,42
191,38,31,31
191,39,33,33
191,40,47,47
191,41,36,36
191,42,41,41
191,43,38,38
191,44,39,39
191,45,34,34
191,46,43,43
191,47,44,44
191,48,37,37
191,49,14,14
191,50,19,19
191,51,16,16
191,52,17,17
191,53,12,12
191,54,21,21
191,55,18,18
191,56,11,11
191,57,23,23
191,58,15,15
191,59,10,10
191,60,20,20
191,61,24,24
191,62,13,13
191,63,8,8
191,64,22,22
192,2,7,7
192,3,4,4
192,4,1,1
192,5,25,25
192,6,9,9
192,7,6,6
192,10,3,3
192,11,27,27
192,13,5,5
192,15,26,26
192,16,2,2
192,17,52,52
192,20,28,28
192,22,50,50
192,23,53,53
192,24,29,29
192,25,48,48
192,27,54,54
192,28,51,51
192,29,46,46
192,30,30,30
192,32,49,49
192,33,40,40
192,34,32,32
192,35,35,35
192,36,45,45
192,37,42,42
192,38,31,31
192,39,33,33
192,40,47,47
192,41,36,36
192,42,41,41
192,43,38,38
192,44,39,39
192,45,34,34
192,46,43,43
192,47,44,44
192,48,37,37
192,49,14,14
192,50,19,19
192,51,16,16
192,52,17,17
192,53,12,12
192,54,21,21
192,55,18,18
192,56,11,11
192,57,23,23
192,58,15,15
192,59,10,10
192,60,20,20
192,61,24,24
192,62,13,13
192,63,8,8
192,64,22,22
193,2,7,7
193,3,4,4
193,4,1,1
193,5,25,25
193,6,9,9
193,7,6,6
193,10,3,3
193,11,27,27
193,13,5,5
193,15,26,26
193,16,2,2
193,17,52,52
193,20,28,28
193,22,50,50
193,23,53,53
193,24,29,29
193,25,48,48
193,27,54,54
193,28,51,51
193,29,46,46
193,30,30,30
193,32,49,49
193,33,40,40
193,34,32,32
193,35,35,35
193,36,45,45
193,37,42,42
193,38,31,31
193,39,33,33
193,40,47,47
193,41,36,36
193,42,41,41
193,43,38,38
193,44,39,39
193,45,34,34
193,46,43,43
193,47,44,44
193,48,37,37
193,49,14,14
193,50,19,19
193,51,16,16
193,52,17,17
193,53,12,12
193,54,21,21
193,55,18,18
193,56,11,11
193,57,23,23
193,58,15,15
193,59,10,10
193,60,20,20
193,61,24,24
193,62,13,13
193,63,8,8
193,64,22,22
194,2,7,7
194,3,4,4
194,4,1,1
194,5,25,25
194,6,9,9
194,7,6,6
194,10,3,3
194,11,27,27
194,13,5,5
194,15,26,26
194,16,2,2
194,17,52,52
194,20,28,28
194,22,50,50
194,23,53,53
194,24,29,29
194,25,48,48
194,27,54,54
194,28,51,51
194,29,46,46
194,30,30,30
194,32,49,49
194,33,40,40
194,34,32,32
194,35,35,35
194,36,45,45
194,37,42,42
194,38,31,31
194,39,33,33
194,40,47,47
194,41,36,36
194,42,41,41
194,43,38,38
194,44,39,39
194,45,34,34
194,46,43,43
194,47,44,44
194,48,37,37
194,49,14,14
194,50,19,19
194,51,16,16
194,52,17,17
194,53,12,12
194,54,21,21
194,55,18,18
194,56,11,11
194,57,23,23
194,58,15,15
194,59,10,10
194,60,20,20
194,61,24,24
194,62,13,13
194,63,8,8
194,64,22,22
195,2,7,7
195,3,4,4
195,4,1,1
195,5,25,25
195,6,9,9
195,7,6,6
195,10,3,3
195,11,27,27
195,13,5,5
195,15,26,26
195,16,2,2
195,17,52,52
195,20,28,28
195,22,50,50
195,23,53,53
195,24,29,29
195,25,48,48
195,27,54,54
195,28,51,51
195,29,46,46
195,30,30,30
195,32,49,49
195,33,40,40
195,34,32,32
195,35,35,35
195,36,45,45
195,37,42,42
195,38,31,31
195,39,33,33
195,40,47,47
195,41,36,36
195,42,41,41
195,43,38,38
195,44,39,39
195,45,34,34
195,46,43,43
195,47,44,44
195,48,37,37
195,49,14,14
195,50,19,19
195,51,16,16
195,52,17,17
195,53,12,12
195,54,21,21
195,55,18,18
195,56,11,11
195,57,23,23
195,58,15,15
195,59,10,10
195,60,20,20
195,61,24,24
195,62,13,13
195,63,8,8
195,64,22,22
196,9,2,6
196,4,11,12
196,14,9,16
196,2,15,13
196,11,4,2
196,8,12,10
196,15,10,14
196,6,16,15
196,1,6,3
196,16,3,4
196,5,8,7
196,13,1,8
196,12,5,1
196,3,13,9
196,7,14,11
196,10,7,5
196,27,25,32
196,23,32,31
196,21,27,28
196,22,30,27
196,19,31,29
196,20,26,30
196,18,28,26
196,32,17,24
196,26,24,23
196,25,20,18
196,17,29,25
196,30,22,19
196,31,23,21
196,28,18,22
196,29,19,20
196,24,21,17
198,26,3,4
198,27,4,2
198,1,20,18
198,30,16,15
198,14,7,5
198,31,1,8
198,11,19,20
198,17,29,25
198,10,10,14
198,20,6,3
198,21,32,31
198,24,15,13
198,9,25,32
198,12,8,7
198,13,22,19
198,16,11,12
198,2,9,16
198,3,12,10
198,6,14,11
198,7,13,9
198,23,28,26
198,22,5,1
198,19,31,29
198,15,24,23
198,18,2,6
198,8,26,30
198,25,30,27
198,5,21,17
198,28,27,28
198,4,23,21
198,29,17,24
198,32,18,22
199,1,11,13
199,2,8,2
199,3,2,3
199,4,6,6
199,5,12,15
199,6,7,4
199,7,1,1
199,8,15,12
199,9,14,14
199,10,4,7
199,11,10,11
199,12,16,10
199,13,9,9
199,14,5,8
199,15,13,16
199,16,3,5
199,17,23,20
199,18,17,17
199,19,19,21
199,20,29,32
199,21,22,22
199,22,30,30
199,23,24,18
199,24,18,19
199,25,31,28
199,26,28,31
199,27,21,24
199,28,25,25
199,29,32,26
199,30,27,29
199,31,20,23
199,32,26,27
200,1,21,24
200,2,10,11
200,3,20,23
200,4,8,2
200,5,27,29
200,6,4,7
200,7,14,14
200,8,9,9
200,9,22,22
200,10,32,26
200,11,28,31
200,12,31,28
200,13,16,10
200,14,15,12
200,15,3,5
200,16,26,27
200,17,12,15
200,18,19,21
200,19,5,8
200,20,24,18
200,21,7,4
200,22,13,16
200,23,1,1
200,24,2,3
200,25,30,30
200,26,23,20
200,27,29,32
200,28,17,17
200,29,25,25
200,30,18,19
200,31,6,6
200,32,11,13
201,1,11,13
201,2,8,2
201,3,2,3
201,4,6,6
201,5,12,15
201,6,7,4
201,7,1,1
201,8,15,12
201,9,14,14
201,10,4,7
201,11,10,11
201,12,16,10
201,13,9,9
201,14,5,8
201,15,13,16
201,16,3,5
201,17,23,20
201,18,17,17
201,19,19,21
201,20,29,32
201,21,22,22
201,22,30,30
201,23,24,18
201,24,18,19
201,25,31,28
201,26,28,31
201,27,21,24
201,28,25,25
201,29,32,26
201,30,27,29
201,31,20,23
201,32,26,27
202,26,1,1
202,27,2,3
202,1,3,5
202,30,4,7
202,14,5,8
202,31,6,6
202,11,7,4
202,17,8,2
202,10,9,9
202,20,10,11
202,21,11,13
202,24,12,15
202,9,13,16
202,12,14,14
202,13,15,12
202,16,16,10
202,2,17,17
202,3,18,19
202,6,19,21
202,7,20,23
202,23,21,24
202,22,22,22
202,19,23,20
202,15,24,18
202,18,25,25
202,8,26,27
202,25,27,29
202,5,28,31
202,28,29,32
202,4,30,30
202,29,31,28
202,32,32,26
203,15,1,16
203,5,2,15
203,1,3,13
203,11,4,11
203,9,5,14
203,13,6,9
203,2,7,2
203,6,8,4
203,8,9,12
203,4,10,6
203,14,11,8
203,10,12,7
203,12,13,10
203,16,14,5
203,3,15,3
203,7,16,1
203,29,17,26
203,25,18,28
203,22,19,30
203,18,20,17
203,20,21,32
203,26,22,31
203,30,23,29
203,24,24,19
203,32,25,27
203,28,26,25
203,23,27,18
203,19,28,21
203,17,29,20
203,21,30,22
203,27,31,24
203,31,32,23
204,14,21,24
204,3,10,11
204,2,20,23
204,5,8,2
204,4,27,29
204,7,4,7
204,6,14,14
204,15,9,9
204,12,22,22
204,11,32,26
204,10,28,31
204,9,31,28
204,16,16,10
204,1,15,12
204,8,3,5
204,13,26,27
204,30,12,15
204,19,19,21
204,18,5,8
204,21,24,18
204,20,7,4
204,23,13,16
204,22,1,1
204,31,2,3
204,28,30,30
204,27,23,20
204,26,29,32
204,25,17,17
204,32,25,25
204,17,18,19
204,24,6,6
204,29,11,13
206,26,1,1
206,27,2,3
206,1,3,5
206,30,4,7
206,14,5,8
206,31,6,6
206,11,7,4
206,17,8,2
206,10,9,9
206,20,10,11
206,21,11,13
206,24,12,15
206,9,13,16
206,12,14,14
206,13,15,12
206,16,16,10
206,2,17,17
206,3,18,19
206,6,19,21
206,7,20,23
206,23,21,24
206,22,22,22
206,19,23,20
206,15,24,18
206,18,25,25
206,8,26,27
206,25,27,29
206,5,28,31
206,28,29,32
206,4,30,30
206,29,31,28
206,32,32,26
207,1,21,24
207,2,10,11
207,3,20,23
207,4,8,2
207,5,27,29
207,6,4,7
207,7,14,14
207,8,9,9
207,9,22,22
207,10,32,26
207,11,28,31
207,12,31,28
207,13,16,10
207,14,15,12
207,15,3,5
207,16,26,27
207,17,12,15
207,18,19,21
207,19,5,8
207,20,24,18
207,21,7,4
207,22,13,16
207,23,1,1
207,24,2,3
207,25,30,30
207,26,23,20
207,27,29,32
207,28,17,17
207,29,25,25
207,30,18,19
207,31,6,6
207,32,11,13
208,1,15,12
208,2,20,23
208,3,10,11
208,4,27,29
208,5,8,2
208,6,14,14
208,7,4,7
208,8,3,5
208,9,31,28
208,10,28,31
208,11,32,26
208,17,18,19
208,12,22,22
208,13,26,27
208,14,21,24
208,15,9,9
208,16,16,10
208,18,5,8
208,19,19,21
208,20,7,4
208,21,24,18
208,22,1,1
208,23,13,16
208,24,6,6
208,26,29,32
208,27,23,20
208,25,17,17
208,28,30,30
208,29,11,13
208,30,12,15
208,31,2,3
208,32,25,25
209,6,1,15
209,2,2,13
209,13,3,11
209,9,4,9
209,11,5,7
209,1,6,5
209,5,7,3
209,15,8,1
209,8,9,2
209,4,10,4
209,14,11,6
209,10,12,8
209,12,13,10
209,16,14,12
209,3,15,14
209,7,16,16
210,10,4,1
210,14,3,2
210,1,8,3
210,11,7,4
210,4,2,5
210,5,9,6
210,9,6,7
210,8,1,8
210,15,10,9
210,12,5,10
211,8,41,45
211,14,42,42
211,1,33,41
211,12,23,33
211,9,45,34
211,16,17,37
211,4,47,40
211,3,18,39
211,10,48,38
211,7,19,46
211,13,39,35
211,63,30,13
211,2,24,36
211,59,32,9
211,6,25,48
211,53,26,12
211,56,44,15
211,49,20,16
211,62,38,11
211,51,27,6
211,58,43,10
211,60,22,3
211,52,37,14
211,64,31,7
211,50,34,8
211,54,36,4
211,61,29,5
211,57,28,1
211,55,21,2
211,5,40,43
211,15,46,47
211,11,35,44
211,20,5,19
211,24,14,24
211,30,6,20
211,48,54,57
211,34,63,58
211,38,64,62
211,45,1,59
211,41,9,63
211,39,56,64
